"Id";"Designator";"Footprint";"Quantity";"Designation";"Supplier and ref";
1;"SJ4,SJ3,SJ1";"SJ_2S-TRACE";3;"NC";;;
2;"C1";"EIA3216";1;"10uF";;;
3;"C2,C3";"0402-CAP";2;"0.1uF";;;
4;"JP7,JP8";"MICRO-FIDUCIAL";2;"FIDUCIALUFIDUCIAL";;;
5;"JP1,JP4,JP3,JP5,JP6";"1X01";5;"";;;
6;"@HOLE0";"";1;"";;;
7;"U1";"SOT23-5";1;"MIC5202-3.3V";;;
8;"LED1";"LED-0603";1;"Red";;;
9;"C4";"0402-CAP";1;"470pF";;;
10;"U$3";"CREATIVE_COMMONS";1;"CREATIVE_COMMONS";;;
11;"R2";"0402-RES";1;"330";;;
12;"U2";"RFM22-XXX-S2";1;"RFM22";;;
13;"S2";"TACTILE_SWITCH_SMD";1;"Reset";;;
14;"U3";"SO016";1;"74HC4050 LVL CONVERTER";;;
15;"U$7,U$8";"SFE-NEW-WEBLOGO";2;"LOGO-SFENEW";;;
16;"R1";"0402-RES";1;"10K";;;
17;"SJ2";"SJ_2S-NO";1;"NO";;;
18;"JP2";"1X01";1;"Antenna";;;
19;"U4";"DUEMILANOVE_SHIELD_NOHOLES";1;"ARDUINO_SHIELD";;;
20;"U$1";"OSHW-LOGO-S";1;"OSHW-LOGOS";;;
