"Id";"Designator";"Footprint";"Quantity";"Designation";"Supplier and ref";
1;"C3";"0603-CAP";1;"2.2nF";;;
2;"C1,C6,C2,C10";"0603-CAP";4;"0.1uF";;;
3;"C5";"0603-CAP";1;"1uF";;;
4;"JP5,JP4,JP7,JP6";"STAND-OFF";4;"STAND-OFF";;;
5;"C9,C8";"EIA3216";2;"10uF";;;
6;"JP3,JP2";"FIDUCIAL-1X2";2;"FIDUCIAL1X2";;;
7;"U3";"SOT23-5";1;"3.3V";;;
8;"JP8";"1X07";1;"";;;
9;"U1";"QFN-24";1;"IMU3000";;;
10;"U$1";"CREATIVE_COMMONS";1;"CREATIVE_COMMONS";;;
11;"U2";"LGA14";1;"ADXL345";;;
12;"R2,R1";"0603-RES";2;"4.7k";;;
13;"C7";"0603-CAP";1;"470pF";;;
14;"C4";"0603-CAP";1;"10nF";;;
15;"JP9";"SFE-LOGO-FLAME";1;"LOGO-SFESK";;;
16;"JP1";"SFE-NEW-WEBLOGO";1;"LOGO-SFENEW";;;
