"Id";"Designator";"Footprint";"Quantity";"Designation";"Supplier and ref";
1;"JP1";"1X03_ROUND_76";1;"";;;
2;"FID1,FID3,FID2";"FIDUCIAL_1MM";3;"FIDUCIAL_1MM";;;
3;"D1";"SOD-123";1;"MBR120";;;
4;"D2";"CHIPLED_0805_NOOUTLINE";1;"green";;;
5;"U3,U5";"TSSOP20";2;"74AHCT245";;;
6;"U$11";"SYMBOL_MINUS";1;"";;;
7;"U$10";"SYMBOL_PLUS";1;"";;;
8;"JP15";"2X08_SHROUDED";1;"";;;
9;"U$1";"BONNET_MATRIX_TOP";1;"";;;
10;"R4,R13";"0805-NO";2;"1K";;;
11;"MATRIX_PWR0";"TERMBLOCK508";1;"PINHEAD";;;
12;"Q1";"POWERPAK-1212-8";1;"AON3414";;;
13;"CONN1";"1X25_ROUND_70MIL";1;"HEADER-1X25";;;
14;"RPI1";"PI_BONNET_THMSMT";1;"RASPBERRYPI_BPLUS_BONNET_THMSMT";;;
15;"IC3";"SOT23-6";1;"MAX4866T";;;
16;"X1";"DCJACK_2MM_PTH";1;"2.1mm DC";;;
17;"Q2";"POWERDI3333";1;"AON7401";;;
18;"U$3";"PCBFEAT-REV-056";1;"";;;
19;"SJ1";"SOLDERJUMPER_2WAY_OPEN_NOPASTE";1;"";;;
20;"U$6";"BONNET_MATRIX_BOT";1;"";;;
