"Id";"Designator";"Footprint";"Quantity";"Designation";"Supplier and ref";
1;"D2";"SOD-323";1;"1N4148";;;
2;"D1";"CHIPLED_0603_NOOUTLINE";1;"GREEN";;;
3;"U$17,U$19,U$21,U$1";"MOUNTINGHOLE_2.5_PLATED";4;"MOUNTINGHOLE2.5";;;
4;"Q2";"SOT363";1;"BSS138";;;
5;"U$4,U$11";"ADAFRUIT_3.5MM";2;"";;;
6;"R3,R1";"RESPACK_4X0603";2;"10K";;;
7;"CONN3,CONN4";"JST_SH4";2;"STEMMA_I2C_QT";;;
8;"JP2";"1X04_ROUND";1;"";;;
9;"U2";"SOT23-5";1;"AP2112K-3.3";;;
10;"JP1";"1X06_ROUND_70";1;"";;;
11;"C2";"_0805MP";1;"10uF";;;
12;"C3";"0805-NO";1;"10uF";;;
13;"FID3,FID4";"FIDUCIAL_1MM";2;"FIDUCIAL_1MM";;;
14;"U1";"LGA14";1;"ADXL343";;;
15;"C1";"0603-NO";1;"0.1uF";;;
16;"U$31,U$30";"STEMMAQT";2;"";;;
17;"SJ1";"SOLDERJUMPER_CLOSEDWIRE";1;"";;;
18;"U$25";"PCBFEAT-REV-040";1;"";;;
